x,y,species cloglog values
2680.0,2680.0,0.3818236
2681.0,2681.0,8.535628E-5
2682.0,2682.0,0.83871144
2683.0,2683.0,0.0015679043
2684.0,2684.0,4.4582837E-5
2685.0,2685.0,0.0010949533
2686.0,2686.0,0.013947746
2687.0,2687.0,6.3974597E-4
2688.0,2688.0,0.08529573
2689.0,2689.0,0.25406137
2690.0,2690.0,0.06782842
2691.0,2691.0,0.0030537709
2692.0,2692.0,0.26305556
2693.0,2693.0,0.0064495895
2694.0,2694.0,1.8025812E-4
2695.0,2695.0,0.4250605
2696.0,2696.0,0.1578933
2697.0,2697.0,0.46393508
2698.0,2698.0,0.8127195
2699.0,2699.0,3.8041588E-4
2700.0,2700.0,3.6132387E-5
2701.0,2701.0,0.0019271687
2702.0,2702.0,0.080656484
2703.0,2703.0,0.0359615
2704.0,2704.0,0.08343773
2705.0,2705.0,0.03276925
2706.0,2706.0,0.004181693
2707.0,2707.0,6.043021E-4
2708.0,2708.0,0.0014985673
2709.0,2709.0,5.230701E-4
2710.0,2710.0,0.0024721199
2711.0,2711.0,0.0014423081
2712.0,2712.0,0.0039564096
2713.0,2713.0,8.4426167E-4
2714.0,2714.0,0.37632257
2715.0,2715.0,4.793205E-4
2716.0,2716.0,0.0038486528
2717.0,2717.0,1.2306318E-4
2718.0,2718.0,0.12466436
2719.0,2719.0,0.23502707
2720.0,2720.0,0.20255311
2721.0,2721.0,0.025264407
2722.0,2722.0,0.0010318332
2723.0,2723.0,0.061963286
2724.0,2724.0,0.42510998
2725.0,2725.0,0.88811666
2726.0,2726.0,2.4788443E-4
2727.0,2727.0,3.3748077E-4
2728.0,2728.0,0.0035671978
2729.0,2729.0,0.009402307
2730.0,2730.0,0.024592988
2731.0,2731.0,4.4023994E-4
2732.0,2732.0,0.006071416
2733.0,2733.0,0.012845476
2734.0,2734.0,0.16528119
2735.0,2735.0,0.0032832047
2736.0,2736.0,0.0012568322
2737.0,2737.0,0.0018648986
2738.0,2738.0,0.26817372
2739.0,2739.0,0.008728191
2740.0,2740.0,0.012461678
2741.0,2741.0,0.030678783
2742.0,2742.0,0.09197958
2743.0,2743.0,0.83981097
2744.0,2744.0,0.011527743
2745.0,2745.0,5.410662E-4
2746.0,2746.0,0.13372938
2747.0,2747.0,0.0033083
2748.0,2748.0,0.0010352598
2749.0,2749.0,0.030736398
2750.0,2750.0,0.017740319
2751.0,2751.0,8.4217504E-4
2752.0,2752.0,0.38743764
2753.0,2753.0,0.0011522609
2754.0,2754.0,0.6997743
2755.0,2755.0,3.3306383E-4
2756.0,2756.0,0.0013758335
2757.0,2757.0,7.4457354E-4
2758.0,2758.0,0.48449144
2759.0,2759.0,0.0027825371
2760.0,2760.0,0.008152719
2761.0,2761.0,0.029504132
2762.0,2762.0,0.2055359
2763.0,2763.0,0.81097054
2764.0,2764.0,2.7044176E-4
2765.0,2765.0,2.2155809E-4
2766.0,2766.0,0.018712834
2767.0,2767.0,0.37446582
2768.0,2768.0,0.9250788
2769.0,2769.0,0.12301288
2770.0,2770.0,0.038281493
2771.0,2771.0,0.011936043
2772.0,2772.0,0.6617737
2773.0,2773.0,0.0691579
2774.0,2774.0,0.007788243
2775.0,2775.0,0.7792679
2776.0,2776.0,0.014413912
2777.0,2777.0,1.3924683E-4
2778.0,2778.0,0.21190551
2779.0,2779.0,0.07651633
2780.0,2780.0,0.001079661
2781.0,2781.0,0.0042166663
2782.0,2782.0,0.47731853
2783.0,2783.0,0.19577624
2784.0,2784.0,0.111894764
2785.0,2785.0,0.20842358
2786.0,2786.0,0.0055270423
2787.0,2787.0,0.5285091
2788.0,2788.0,0.031516403
2789.0,2789.0,4.5227614E-4
2790.0,2790.0,0.0027544627
2791.0,2791.0,0.0010441525
2792.0,2792.0,3.3737588E-4
2793.0,2793.0,0.015930096
2794.0,2794.0,0.2300436
2795.0,2795.0,0.027137145
2796.0,2796.0,0.65889394
2797.0,2797.0,0.07949337
2798.0,2798.0,1.1697869E-5
2799.0,2799.0,0.005018534
2800.0,2800.0,0.18198164
2801.0,2801.0,0.05746072
2802.0,2802.0,0.0013357998
2803.0,2803.0,0.1052036
2804.0,2804.0,0.24511853
2805.0,2805.0,0.124531284
2806.0,2806.0,0.11423729
2807.0,2807.0,0.014021368
2808.0,2808.0,0.11795894
2809.0,2809.0,0.0188167
2810.0,2810.0,4.1923212E-4
2811.0,2811.0,0.10157038
2812.0,2812.0,0.46949032
2813.0,2813.0,0.0978221
2814.0,2814.0,0.26524723
2815.0,2815.0,2.1610345E-4
2816.0,2816.0,0.22027402
2817.0,2817.0,3.175036E-4
2818.0,2818.0,6.9597394E-5
2819.0,2819.0,0.004983423
2820.0,2820.0,0.0026146874
2821.0,2821.0,0.0072374023
2822.0,2822.0,0.0012784947
2823.0,2823.0,4.9903605E-4
2824.0,2824.0,0.01226332
2825.0,2825.0,0.008805687
2826.0,2826.0,2.8969432E-4
2827.0,2827.0,0.80404925
2828.0,2828.0,0.7196829
2829.0,2829.0,0.0105824545
2830.0,2830.0,1.7098547E-4
2831.0,2831.0,0.0014025264
2832.0,2832.0,0.0018391453
2833.0,2833.0,0.007982393
2834.0,2834.0,1.2544435E-4
2835.0,2835.0,0.01721532
2836.0,2836.0,0.0015568166
2837.0,2837.0,0.004613266
2838.0,2838.0,0.0032953895
2839.0,2839.0,0.23434316
2840.0,2840.0,4.7545228E-4
2841.0,2841.0,0.16937436
2842.0,2842.0,0.0017945794
2843.0,2843.0,6.6334027E-4
2844.0,2844.0,0.24774012
2845.0,2845.0,0.72066706
2846.0,2846.0,0.1631479
2847.0,2847.0,0.47047925
2848.0,2848.0,0.56042075
2849.0,2849.0,4.998717E-4
2850.0,2850.0,0.0061749797
2851.0,2851.0,0.022541998
2852.0,2852.0,0.6266691
2853.0,2853.0,0.0069849207
2854.0,2854.0,0.14949039
2855.0,2855.0,0.32875627
2856.0,2856.0,9.182185E-4
2857.0,2857.0,0.7332883
2858.0,2858.0,0.009914558
2859.0,2859.0,0.11672477
2860.0,2860.0,0.020947915
2861.0,2861.0,0.8639142
2862.0,2862.0,0.31557268
2863.0,2863.0,0.04915342
2864.0,2864.0,0.20524071
2865.0,2865.0,0.016856868
2866.0,2866.0,0.17146365
2867.0,2867.0,0.0025763642
2868.0,2868.0,0.11806811
2869.0,2869.0,0.13144895
2870.0,2870.0,4.043287E-4
2871.0,2871.0,0.0014305746
2872.0,2872.0,0.046122193
2873.0,2873.0,0.052368715
2874.0,2874.0,0.14182615
2875.0,2875.0,0.04686511
2876.0,2876.0,8.912802E-5
2877.0,2877.0,0.449905
2878.0,2878.0,0.30453253
2879.0,2879.0,0.20164981
2880.0,2880.0,2.6819354E-4
2881.0,2881.0,0.005925787
2882.0,2882.0,0.0015063115
2883.0,2883.0,0.21686976
2884.0,2884.0,0.0011469141
2885.0,2885.0,0.3174231
2886.0,2886.0,0.019790815
2887.0,2887.0,0.015799027
2888.0,2888.0,0.012222142
2889.0,2889.0,1.9365996E-4
2890.0,2890.0,0.0010594107
2891.0,2891.0,0.003560416
2892.0,2892.0,0.09967397
2893.0,2893.0,0.019608619
2894.0,2894.0,0.7897646
2895.0,2895.0,0.0554741
2896.0,2896.0,0.004457944
2897.0,2897.0,0.06673767
2898.0,2898.0,5.4235925E-4
2899.0,2899.0,0.004194257
2900.0,2900.0,0.25552243
2901.0,2901.0,0.0038100493
2902.0,2902.0,0.66188955
2903.0,2903.0,0.11298215
2904.0,2904.0,2.290292E-5
2905.0,2905.0,0.7192092
2906.0,2906.0,0.25028145
2907.0,2907.0,0.10436143
2908.0,2908.0,3.390834E-4
2909.0,2909.0,0.007956204
2910.0,2910.0,6.892066E-4
2911.0,2911.0,0.54411614
2912.0,2912.0,0.0032679439
2913.0,2913.0,6.7982095E-5
2914.0,2914.0,0.0017929021
2915.0,2915.0,4.8887084E-4
2916.0,2916.0,2.6807314E-4
2917.0,2917.0,0.0014760304
2918.0,2918.0,0.0040728585
2919.0,2919.0,4.116023E-4
2920.0,2920.0,0.001725289
2921.0,2921.0,0.26594296
2922.0,2922.0,3.2706306E-4
2923.0,2923.0,0.0013050614
2924.0,2924.0,0.9197778
2925.0,2925.0,0.0012206853
2926.0,2926.0,0.7086741
2927.0,2927.0,0.0019012375
2928.0,2928.0,0.63423014
2929.0,2929.0,0.61093175
2930.0,2930.0,0.011183179
2931.0,2931.0,0.0034724674
2932.0,2932.0,7.2844565E-4
2933.0,2933.0,0.1733661
2934.0,2934.0,0.0980324
2935.0,2935.0,0.0011901958
2936.0,2936.0,0.24237773
2937.0,2937.0,0.7536981
2938.0,2938.0,0.0025118724
2939.0,2939.0,0.0014147123
2940.0,2940.0,5.2142347E-4
2941.0,2941.0,5.977325E-4
2942.0,2942.0,0.010433069
2943.0,2943.0,4.509324E-4
2944.0,2944.0,0.08662937
2945.0,2945.0,0.02457323
2946.0,2946.0,0.22069159
2947.0,2947.0,8.500147E-4
2948.0,2948.0,0.048105806
2949.0,2949.0,0.0014044855
2950.0,2950.0,0.12696917
2951.0,2951.0,0.025455764
2952.0,2952.0,0.00232731
2953.0,2953.0,7.83652E-4
2954.0,2954.0,3.677547E-4
2955.0,2955.0,0.027151644
2956.0,2956.0,0.060688794
2957.0,2957.0,0.11965267
2958.0,2958.0,7.911995E-4
2959.0,2959.0,0.0119366385
2960.0,2960.0,0.0069969594
2961.0,2961.0,7.5183454E-4
2962.0,2962.0,0.0036936111
2963.0,2963.0,0.051515047
2964.0,2964.0,2.4990377E-4
2965.0,2965.0,0.026580017
2966.0,2966.0,0.033949297
2967.0,2967.0,0.008695546
2968.0,2968.0,0.108069
2969.0,2969.0,0.061295625
2970.0,2970.0,0.011545606
2971.0,2971.0,0.006034542
2972.0,2972.0,0.06448171
2973.0,2973.0,0.0016103825
2974.0,2974.0,5.970565E-4
2975.0,2975.0,0.11337915
2976.0,2976.0,2.5973094E-4
2977.0,2977.0,0.051757105
2978.0,2978.0,0.0013891908
2979.0,2979.0,0.63969475
2980.0,2980.0,0.11767093
2981.0,2981.0,0.01198525
2982.0,2982.0,0.09797618
2983.0,2983.0,0.41517514
2984.0,2984.0,0.51258856
2985.0,2985.0,9.547363E-5
2986.0,2986.0,0.17490463
2987.0,2987.0,0.8282777
2988.0,2988.0,0.009372064
2989.0,2989.0,0.0035779888
2990.0,2990.0,0.004955509
2991.0,2991.0,0.046578646
2992.0,2992.0,0.034808
2993.0,2993.0,0.0019163438
2994.0,2994.0,0.025841018
2995.0,2995.0,5.466545E-4
2996.0,2996.0,0.0015761963
2997.0,2997.0,0.0012915431
2998.0,2998.0,0.0126955
2999.0,2999.0,0.004119557
3000.0,3000.0,0.0034805662
3001.0,3001.0,0.07257465
3002.0,3002.0,0.006966046
3003.0,3003.0,0.025043074
3004.0,3004.0,0.039063253
3005.0,3005.0,0.27678305
3006.0,3006.0,0.14151691
3007.0,3007.0,0.10040291
3008.0,3008.0,0.18622464
3009.0,3009.0,0.13821205
3010.0,3010.0,0.20348763
3011.0,3011.0,0.16417488
3012.0,3012.0,0.020944057
3013.0,3013.0,6.9337816E-4
3014.0,3014.0,0.008399804
3015.0,3015.0,0.01017816
3016.0,3016.0,2.910143E-4
3017.0,3017.0,0.2569893
3018.0,3018.0,0.0031968257
3019.0,3019.0,0.0016192794
3020.0,3020.0,8.059193E-4
3021.0,3021.0,4.7358125E-4
3022.0,3022.0,0.4213694
3023.0,3023.0,0.02199304
3024.0,3024.0,0.06368504
3025.0,3025.0,8.5095357E-4
3026.0,3026.0,0.0021235829
3027.0,3027.0,3.8273656E-4
3028.0,3028.0,0.16441876
3029.0,3029.0,0.007839774
3030.0,3030.0,0.003944357
3031.0,3031.0,0.1943094
3032.0,3032.0,0.015426271
3033.0,3033.0,0.2112861
3034.0,3034.0,0.045273285
3035.0,3035.0,7.946969E-4
3036.0,3036.0,0.0025302046
3037.0,3037.0,3.0099045E-4
3038.0,3038.0,5.501829E-4
3039.0,3039.0,0.83955544
3040.0,3040.0,0.017431805
3041.0,3041.0,0.07801875
3042.0,3042.0,0.16248626
3043.0,3043.0,0.006597821
3044.0,3044.0,0.005150361
3045.0,3045.0,7.5952633E-4
3046.0,3046.0,0.06955901
3047.0,3047.0,3.2329475E-4
3048.0,3048.0,0.0012838088
3049.0,3049.0,0.052053384
3050.0,3050.0,0.010544942
3051.0,3051.0,2.788682E-4
3052.0,3052.0,0.0034697212
3053.0,3053.0,0.008796004
3054.0,3054.0,1.373645E-4
3055.0,3055.0,0.82149124
3056.0,3056.0,0.0047140727
3057.0,3057.0,0.210431
3058.0,3058.0,0.0014078564
3059.0,3059.0,0.010753763
3060.0,3060.0,0.03228123
3061.0,3061.0,0.21885884
3062.0,3062.0,0.023907514
3063.0,3063.0,0.27837414
3064.0,3064.0,7.983748E-4
3065.0,3065.0,2.602441E-4
3066.0,3066.0,4.0428675E-4
3067.0,3067.0,4.4995282E-5
3068.0,3068.0,0.45978865
3069.0,3069.0,0.06222672
3070.0,3070.0,0.018369915
3071.0,3071.0,0.010711338
3072.0,3072.0,7.7370874E-4
3073.0,3073.0,6.978487E-4
3074.0,3074.0,0.012906593
3075.0,3075.0,0.032598287
3076.0,3076.0,8.0066506E-4
3077.0,3077.0,0.21916308
3078.0,3078.0,0.35779282
3079.0,3079.0,0.07969261
3080.0,3080.0,0.005339258
3081.0,3081.0,6.476072E-4
3082.0,3082.0,0.008058053
3083.0,3083.0,0.012048382
3084.0,3084.0,0.06344582
3085.0,3085.0,0.06274554
3086.0,3086.0,0.0015494694
3087.0,3087.0,0.037936818
3088.0,3088.0,0.1086584
3089.0,3089.0,0.111667275
3090.0,3090.0,0.0014600459
3091.0,3091.0,0.8949308
3092.0,3092.0,6.071315E-4
3093.0,3093.0,0.0028633778
3094.0,3094.0,0.8479678
3095.0,3095.0,0.015533197
3096.0,3096.0,2.4510288E-4
3097.0,3097.0,0.0047835694
3098.0,3098.0,0.01997005
3099.0,3099.0,0.007297838
3100.0,3100.0,0.050476313
3101.0,3101.0,0.70894796
3102.0,3102.0,0.0024798273
3103.0,3103.0,0.0021233934
3104.0,3104.0,0.0013498429
3105.0,3105.0,0.059845883
3106.0,3106.0,0.04332412
3107.0,3107.0,6.6951885E-5
3108.0,3108.0,0.025145736
3109.0,3109.0,8.2880375E-4
3110.0,3110.0,0.0040924363
3111.0,3111.0,0.014147315
3112.0,3112.0,0.0055244262
3113.0,3113.0,9.203483E-4
3114.0,3114.0,4.5861456E-5
3115.0,3115.0,8.0200814E-4
3116.0,3116.0,0.023029897
3117.0,3117.0,0.0020633985
3118.0,3118.0,5.488943E-4
3119.0,3119.0,2.8733857E-4
3120.0,3120.0,4.5853568E-4
3121.0,3121.0,0.31552082
3122.0,3122.0,0.16613303
3123.0,3123.0,6.763009E-5
3124.0,3124.0,0.7663745
3125.0,3125.0,9.067208E-4
3126.0,3126.0,2.621877E-4
3127.0,3127.0,0.7900096
3128.0,3128.0,0.0793332
3129.0,3129.0,0.1361688
3130.0,3130.0,8.93997E-4
3131.0,3131.0,3.072226E-5
3132.0,3132.0,0.004158592
3133.0,3133.0,0.0015188432
3134.0,3134.0,5.8717973E-4
3135.0,3135.0,7.985514E-5
3136.0,3136.0,3.8760807E-4
3137.0,3137.0,0.02695126
3138.0,3138.0,0.011381896
3139.0,3139.0,0.81289357
3140.0,3140.0,0.04365066
3141.0,3141.0,0.0029921392
3142.0,3142.0,0.05344248
3143.0,3143.0,4.490373E-5
3144.0,3144.0,2.975469E-4
3145.0,3145.0,2.0956607E-4
3146.0,3146.0,0.26336363
3147.0,3147.0,0.09883484
3148.0,3148.0,0.5373226
3149.0,3149.0,0.10788858
3150.0,3150.0,0.0012487612
3151.0,3151.0,0.008803655
3152.0,3152.0,0.0042873756
3153.0,3153.0,0.76030743
3154.0,3154.0,0.0012638163
3155.0,3155.0,0.13277376
3156.0,3156.0,3.1203477E-4
3157.0,3157.0,6.3764036E-4
3158.0,3158.0,0.0046502603
3159.0,3159.0,0.012645035
3160.0,3160.0,0.008181399
3161.0,3161.0,0.42868814
3162.0,3162.0,0.02571276
3163.0,3163.0,0.0011159083
3164.0,3164.0,0.20852064
3165.0,3165.0,0.35028508
3166.0,3166.0,0.022024903
3167.0,3167.0,0.13744575
3168.0,3168.0,0.008100076
3169.0,3169.0,0.032617114
3170.0,3170.0,0.065974906
3171.0,3171.0,2.1100386E-4
3172.0,3172.0,0.020125093
3173.0,3173.0,0.18245423
3174.0,3174.0,0.0021981667
3175.0,3175.0,0.81966925
3176.0,3176.0,0.40442467
3177.0,3177.0,0.025407685
3178.0,3178.0,0.6166888
3179.0,3179.0,0.9256009
3180.0,3180.0,0.014857359
3181.0,3181.0,0.43046498
3182.0,3182.0,3.5560154E-4
3183.0,3183.0,9.273079E-6
3184.0,3184.0,0.9085881
3185.0,3185.0,0.104974225
3186.0,3186.0,0.10522346
3187.0,3187.0,0.008609743
3188.0,3188.0,4.2679592E-4
3189.0,3189.0,2.998012E-4
3190.0,3190.0,0.0024929803
3191.0,3191.0,0.0026628189
3192.0,3192.0,0.003218359
3193.0,3193.0,1.52547245E-5
3194.0,3194.0,0.00316473
3195.0,3195.0,5.691734E-4
3196.0,3196.0,0.0016834054
3197.0,3197.0,0.8429016
3198.0,3198.0,9.883374E-4
3199.0,3199.0,4.009359E-4
3200.0,3200.0,0.0016158895
3201.0,3201.0,0.4636767
3202.0,3202.0,0.06589837
3203.0,3203.0,0.0011016435
3204.0,3204.0,0.14357272
3205.0,3205.0,0.032504726
3206.0,3206.0,2.728176E-4
3207.0,3207.0,0.021451883
3208.0,3208.0,0.015604115
3209.0,3209.0,0.012147441
3210.0,3210.0,0.00817577
3211.0,3211.0,6.826023E-4
3212.0,3212.0,0.0067755994
3213.0,3213.0,4.2162617E-4
3214.0,3214.0,0.078941286
3215.0,3215.0,0.05907535
3216.0,3216.0,0.007256365
3217.0,3217.0,0.048808806
3218.0,3218.0,4.76597E-4
3219.0,3219.0,5.225953E-5
3220.0,3220.0,0.11641139
3221.0,3221.0,9.319525E-4
3222.0,3222.0,0.13590996
3223.0,3223.0,0.17545243
3224.0,3224.0,9.88156E-4
3225.0,3225.0,0.7031346
3226.0,3226.0,0.00117945
3227.0,3227.0,4.5850003E-4
3228.0,3228.0,0.01167077
3229.0,3229.0,0.0011792498
3230.0,3230.0,0.023602664
3231.0,3231.0,0.009143106
3232.0,3232.0,0.8451407
3233.0,3233.0,0.004504858
3234.0,3234.0,7.106832E-4
3235.0,3235.0,5.9954476E-5
3236.0,3236.0,0.20884907
3237.0,3237.0,0.13697958
3238.0,3238.0,3.790697E-5
3239.0,3239.0,0.65073454
3240.0,3240.0,0.16303201
3241.0,3241.0,0.3457369
3242.0,3242.0,9.319839E-5
3243.0,3243.0,5.267442E-4
3244.0,3244.0,0.019360134
3245.0,3245.0,0.0013621924
3246.0,3246.0,8.8592677E-4
3247.0,3247.0,0.14273456
3248.0,3248.0,0.013378076
3249.0,3249.0,0.04555352
3250.0,3250.0,0.022730647
3251.0,3251.0,0.12314808
3252.0,3252.0,6.133494E-4
3253.0,3253.0,0.19457729
3254.0,3254.0,0.0670805
3255.0,3255.0,0.17299785
3256.0,3256.0,0.5960065
3257.0,3257.0,0.21514127
3258.0,3258.0,0.005481582
3259.0,3259.0,0.003328966
3260.0,3260.0,0.05746162
3261.0,3261.0,0.005214706
3262.0,3262.0,0.007914415
3263.0,3263.0,0.05693795
3264.0,3264.0,0.16534173
3265.0,3265.0,6.263247E-4
3266.0,3266.0,5.6630997E-5
3267.0,3267.0,0.8323421
3268.0,3268.0,0.10459407
3269.0,3269.0,0.20879294
3270.0,3270.0,1.6423315E-4
3271.0,3271.0,9.015435E-4
3272.0,3272.0,6.67477E-5
3273.0,3273.0,0.017169349
3274.0,3274.0,0.82444227
3275.0,3275.0,0.2641221
3276.0,3276.0,0.115265824
3277.0,3277.0,0.13185169
3278.0,3278.0,0.08964626
3279.0,3279.0,0.008066639
3280.0,3280.0,4.07741E-4
3281.0,3281.0,0.003015037
3282.0,3282.0,0.0075143464
3283.0,3283.0,6.8944035E-4
3284.0,3284.0,0.04391894
3285.0,3285.0,0.11006365
3286.0,3286.0,0.013875661
3287.0,3287.0,0.0016092116
3288.0,3288.0,0.0016353567
3289.0,3289.0,0.22316952
3290.0,3290.0,0.19157162
3291.0,3291.0,0.03994112
3292.0,3292.0,0.0013976285
3293.0,3293.0,0.06569803
3294.0,3294.0,0.117054746
3295.0,3295.0,0.44663426
3296.0,3296.0,0.014104673
3297.0,3297.0,0.008770274
3298.0,3298.0,6.942465E-4
3299.0,3299.0,0.003315942
3300.0,3300.0,0.14479049
3301.0,3301.0,0.23286775
3302.0,3302.0,0.11753663
3303.0,3303.0,4.3131804E-4
3304.0,3304.0,0.076292135
3305.0,3305.0,0.07334867
3306.0,3306.0,0.009473455
3307.0,3307.0,1.01587386E-4
3308.0,3308.0,0.0043081064
3309.0,3309.0,0.110440396
3310.0,3310.0,0.039762706
3311.0,3311.0,4.737184E-4
3312.0,3312.0,0.03114095
3313.0,3313.0,0.021892177
3314.0,3314.0,4.5019298E-4
3315.0,3315.0,0.0010194705
3316.0,3316.0,2.721376E-4
3317.0,3317.0,2.9855288E-4
3318.0,3318.0,0.07236538
3319.0,3319.0,0.9011121
3320.0,3320.0,4.7676513E-4
3321.0,3321.0,6.1015005E-5
3322.0,3322.0,0.1845252
3323.0,3323.0,0.0029345897
3324.0,3324.0,0.0025494895
3325.0,3325.0,2.3512401E-4
3326.0,3326.0,0.114287004
3327.0,3327.0,7.79173E-4
3328.0,3328.0,0.0034739934
3329.0,3329.0,0.15229137
3330.0,3330.0,0.019851504
3331.0,3331.0,0.79096526
3332.0,3332.0,0.2606302
3333.0,3333.0,0.0059797703
3334.0,3334.0,0.2699674
3335.0,3335.0,0.0068852743
3336.0,3336.0,0.19714521
3337.0,3337.0,0.23701952
3338.0,3338.0,0.710127
3339.0,3339.0,0.43819174
3340.0,3340.0,0.16454992
3341.0,3341.0,0.0019973207
3342.0,3342.0,0.12653324
3343.0,3343.0,0.3026556
3344.0,3344.0,0.0013535358
3345.0,3345.0,0.29784578
3346.0,3346.0,0.0013745368
3347.0,3347.0,0.0026968124
3348.0,3348.0,0.11712328
3349.0,3349.0,0.007869981
3350.0,3350.0,8.294643E-4
3351.0,3351.0,4.5476545E-4
3352.0,3352.0,0.6213893
3353.0,3353.0,0.42018443
3354.0,3354.0,0.0053618103
3355.0,3355.0,0.06262383
3356.0,3356.0,0.08699395
3357.0,3357.0,4.7447454E-4
3358.0,3358.0,0.1474582
3359.0,3359.0,0.11395639
3360.0,3360.0,0.14715746
3361.0,3361.0,0.83830565
3362.0,3362.0,4.938875E-4
3363.0,3363.0,0.11027578
3364.0,3364.0,0.0126635255
3365.0,3365.0,0.016114147
3366.0,3366.0,0.004204898
3367.0,3367.0,0.15443629
3368.0,3368.0,0.38863903
3369.0,3369.0,0.18861184
3370.0,3370.0,0.0037164104
3371.0,3371.0,0.0064289733
3372.0,3372.0,0.49039495
3373.0,3373.0,0.0026791545
3374.0,3374.0,0.0010153911
3375.0,3375.0,0.0042073233
3376.0,3376.0,3.7784257E-4
3377.0,3377.0,4.308625E-4
3378.0,3378.0,1.4898767E-4
3379.0,3379.0,0.10268496
3380.0,3380.0,2.9315805E-4
3381.0,3381.0,0.004516816
3382.0,3382.0,0.0033420636
3383.0,3383.0,0.8720977
3384.0,3384.0,0.30668154
3385.0,3385.0,0.832667
3386.0,3386.0,4.119122E-4
3387.0,3387.0,0.21933167
3388.0,3388.0,0.08118237
3389.0,3389.0,0.10624392
3390.0,3390.0,3.695578E-4
3391.0,3391.0,5.675389E-4
3392.0,3392.0,0.8016207
3393.0,3393.0,9.526272E-4
3394.0,3394.0,0.39496362
3395.0,3395.0,8.5072115E-4
3396.0,3396.0,0.018350128
3397.0,3397.0,3.6454113E-4
3398.0,3398.0,0.010429833
3399.0,3399.0,0.10023599
3400.0,3400.0,0.04430392
3401.0,3401.0,9.775756E-5
3402.0,3402.0,0.68256664
3403.0,3403.0,0.0022864712
3404.0,3404.0,0.0034386145
3405.0,3405.0,0.014657556
3406.0,3406.0,0.018220965
3407.0,3407.0,0.0057765325
3408.0,3408.0,0.2597861
3409.0,3409.0,0.5645463
3410.0,3410.0,3.844793E-4
3411.0,3411.0,0.42646474
3412.0,3412.0,2.9055867E-4
3413.0,3413.0,0.10094094
3414.0,3414.0,6.8407395E-4
3415.0,3415.0,0.0034234335
3416.0,3416.0,0.012245821
3417.0,3417.0,0.008248375
3418.0,3418.0,0.34199384
3419.0,3419.0,0.13355969
3420.0,3420.0,0.05656422
3421.0,3421.0,0.0017601079
3422.0,3422.0,0.11702481
3423.0,3423.0,0.0010042943
3424.0,3424.0,0.0031021552
3425.0,3425.0,0.7297574
3426.0,3426.0,0.009178229
3427.0,3427.0,0.22155546
3428.0,3428.0,0.0042342297
3429.0,3429.0,1.3883694E-4
3430.0,3430.0,0.005844304
3431.0,3431.0,0.025834948
3432.0,3432.0,0.001090143
3433.0,3433.0,0.14458264
3434.0,3434.0,2.4225436E-4
3435.0,3435.0,6.5381447E-4
3436.0,3436.0,0.19626443
3437.0,3437.0,0.052978188
3438.0,3438.0,0.49050707
3439.0,3439.0,3.8259474E-4
3440.0,3440.0,6.0004884E-5
3441.0,3441.0,0.035662394
3442.0,3442.0,0.1726848
3443.0,3443.0,0.10250992
3444.0,3444.0,0.18414797
3445.0,3445.0,1.2861E-4
3446.0,3446.0,0.0070639574
3447.0,3447.0,0.49047288
3448.0,3448.0,0.1225229
3449.0,3449.0,0.1831441
3450.0,3450.0,5.5355835E-4
3451.0,3451.0,0.27710018
3452.0,3452.0,0.0020221206
3453.0,3453.0,0.22282477
3454.0,3454.0,0.76761156
3455.0,3455.0,0.116163634
3456.0,3456.0,6.290587E-5
3457.0,3457.0,0.0047524576
3458.0,3458.0,0.0017659902
3459.0,3459.0,0.00197505
3460.0,3460.0,0.012405329
3461.0,3461.0,0.24479264
3462.0,3462.0,0.48587415
3463.0,3463.0,0.20645802
3464.0,3464.0,5.252958E-4
3465.0,3465.0,0.07800272
3466.0,3466.0,0.8175858
3467.0,3467.0,9.76696E-4
3468.0,3468.0,0.8530058
3469.0,3469.0,0.024780652
3470.0,3470.0,5.821657E-4
3471.0,3471.0,0.0014323278
3472.0,3472.0,6.88014E-4
3473.0,3473.0,0.8160713
3474.0,3474.0,0.004191949
3475.0,3475.0,0.20999463
3476.0,3476.0,0.009489302
3477.0,3477.0,0.002872214
3478.0,3478.0,0.10051719
3479.0,3479.0,0.0014859235
3480.0,3480.0,0.083216384
3481.0,3481.0,5.986996E-4
3482.0,3482.0,0.17384753
3483.0,3483.0,0.6441044
3484.0,3484.0,0.08474798
3485.0,3485.0,4.3939933E-4
3486.0,3486.0,0.002960511
3487.0,3487.0,0.045177817
3488.0,3488.0,0.71381986
3489.0,3489.0,5.5228383E-4
3490.0,3490.0,0.1279289
3491.0,3491.0,0.90111405
3492.0,3492.0,5.8014394E-4
3493.0,3493.0,0.018409686
3494.0,3494.0,0.82443786
3495.0,3495.0,0.34995675
3496.0,3496.0,0.1435711
3497.0,3497.0,0.0067140483
3498.0,3498.0,0.2160147
3499.0,3499.0,5.955967E-4
3500.0,3500.0,0.0031213686
3501.0,3501.0,0.0037998182
3502.0,3502.0,7.061066E-4
3503.0,3503.0,0.7753744
3504.0,3504.0,0.0058925245
3505.0,3505.0,0.09080787
3506.0,3506.0,0.21356967
3507.0,3507.0,0.0045291893
3508.0,3508.0,0.0018878541
3509.0,3509.0,3.751881E-4
3510.0,3510.0,0.013414767
3511.0,3511.0,0.014572399
3512.0,3512.0,0.10249258
3513.0,3513.0,2.2544045E-5
3514.0,3514.0,0.8966559
3515.0,3515.0,4.439027E-4
